22.2712 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000000198D5390>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000000199875F8>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
23.1133 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
23.1168 	EXP 	Created Background_6 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_6', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
23.1292 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
23.1461 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
23.1863 	EXP 	Background_1: interpolate = True
23.1863 	EXP 	Background_1: texRes = 128
23.1863 	EXP 	Background_1: mask = None
23.1863 	EXP 	Background_1: envelope = 'sin'
23.1863 	EXP 	Background_1: carrier = None
23.1863 	EXP 	Background_1: envsf = array([1., 1.])
23.1863 	EXP 	Background_1: envphase = array([0., 0.])
23.1863 	EXP 	Background_1: envori = 0.0
23.1863 	EXP 	Background_1: moddepth = 1.0
23.1863 	EXP 	Background_1: power = 1.0
23.1863 	EXP 	Background_1: beat = False
23.1863 	EXP 	Background_1: blendmode = 'avg'
23.1863 	EXP 	Background_2: interpolate = True
23.1863 	EXP 	Background_2: texRes = 128
23.1863 	EXP 	Background_2: mask = None
23.1863 	EXP 	Background_2: envelope = 'sin'
23.1863 	EXP 	Background_2: carrier = None
23.1863 	EXP 	Background_2: envsf = array([1., 1.])
23.1863 	EXP 	Background_2: envphase = array([0., 0.])
23.1863 	EXP 	Background_2: envori = 0.0
23.1863 	EXP 	Background_2: moddepth = 1.0
23.1863 	EXP 	Background_2: power = 1.0
23.1863 	EXP 	Background_2: beat = False
23.1863 	EXP 	Background_2: blendmode = 'avg'
23.1863 	EXP 	Background_3: interpolate = True
23.1863 	EXP 	Background_3: texRes = 128
23.1863 	EXP 	Background_3: mask = None
23.1863 	EXP 	Background_3: envelope = 'sin'
23.1863 	EXP 	Background_3: carrier = None
23.1863 	EXP 	Background_3: envsf = array([1., 1.])
23.1863 	EXP 	Background_3: envphase = array([0., 0.])
23.1863 	EXP 	Background_3: envori = 0.0
23.1863 	EXP 	Background_3: moddepth = 1.0
23.1863 	EXP 	Background_3: power = 1.0
23.1863 	EXP 	Background_3: beat = False
23.1863 	EXP 	Background_3: blendmode = 'avg'
23.1863 	EXP 	Background_4: interpolate = True
23.1863 	EXP 	Background_4: texRes = 128
23.1863 	EXP 	Background_4: mask = None
23.1863 	EXP 	Background_4: envelope = 'sin'
23.1863 	EXP 	Background_4: carrier = None
23.1863 	EXP 	Background_4: envsf = array([1., 1.])
23.1863 	EXP 	Background_4: envphase = array([0., 0.])
23.1863 	EXP 	Background_4: envori = 0.0
23.1863 	EXP 	Background_4: moddepth = 1.0
23.1863 	EXP 	Background_4: power = 1.0
23.1863 	EXP 	Background_4: beat = False
23.1863 	EXP 	Background_4: blendmode = 'avg'
23.1863 	EXP 	Background_5: interpolate = True
23.1863 	EXP 	Background_5: texRes = 128
23.1863 	EXP 	Background_5: mask = None
23.1863 	EXP 	Background_5: envelope = 'sin'
23.1863 	EXP 	Background_5: carrier = None
23.1863 	EXP 	Background_5: envsf = array([1., 1.])
23.1863 	EXP 	Background_5: envphase = array([0., 0.])
23.1863 	EXP 	Background_5: envori = 0.0
23.1863 	EXP 	Background_5: moddepth = 1.0
23.1863 	EXP 	Background_5: power = 1.0
23.1863 	EXP 	Background_5: beat = False
23.1863 	EXP 	Background_5: blendmode = 'avg'
23.1863 	EXP 	Background_2: interpolate = True
23.1863 	EXP 	Background_2: texRes = 128
23.1863 	EXP 	Background_2: mask = None
23.1863 	EXP 	Background_2: envelope = 'sin'
23.1863 	EXP 	Background_2: carrier = None
23.1863 	EXP 	Background_2: envsf = array([1., 1.])
23.1863 	EXP 	Background_2: envphase = array([0., 0.])
23.1863 	EXP 	Background_2: envori = 0.0
23.1863 	EXP 	Background_2: moddepth = 1.0
23.1863 	EXP 	Background_2: power = 1.0
23.1863 	EXP 	Background_2: beat = False
23.1863 	EXP 	Background_2: blendmode = 'avg'
23.1863 	EXP 	Background_7: interpolate = True
23.1863 	EXP 	Background_7: texRes = 128
23.1863 	EXP 	Background_7: mask = None
23.1863 	EXP 	Background_7: envelope = 'sin'
23.1863 	EXP 	Background_7: carrier = None
23.1863 	EXP 	Background_7: envsf = array([1., 1.])
23.1863 	EXP 	Background_7: envphase = array([0., 0.])
23.1863 	EXP 	Background_7: envori = 0.0
23.1863 	EXP 	Background_7: moddepth = 1.0
23.1863 	EXP 	Background_7: power = 1.0
23.1863 	EXP 	Background_7: beat = False
23.1863 	EXP 	Background_7: blendmode = 'avg'
23.1863 	EXP 	Background_4: interpolate = True
23.1863 	EXP 	Background_4: texRes = 128
23.1863 	EXP 	Background_4: mask = None
23.1863 	EXP 	Background_4: envelope = 'sin'
23.1863 	EXP 	Background_4: carrier = None
23.1863 	EXP 	Background_4: envsf = array([1., 1.])
23.1863 	EXP 	Background_4: envphase = array([0., 0.])
23.1863 	EXP 	Background_4: envori = 0.0
23.1863 	EXP 	Background_4: moddepth = 1.0
23.1863 	EXP 	Background_4: power = 1.0
23.1863 	EXP 	Background_4: beat = False
23.1863 	EXP 	Background_4: blendmode = 'avg'
23.1863 	EXP 	Background_5: interpolate = True
23.1863 	EXP 	Background_5: texRes = 128
23.1863 	EXP 	Background_5: mask = None
23.1863 	EXP 	Background_5: envelope = 'sin'
23.1863 	EXP 	Background_5: carrier = None
23.1863 	EXP 	Background_5: envsf = array([1., 1.])
23.1863 	EXP 	Background_5: envphase = array([0., 0.])
23.1863 	EXP 	Background_5: envori = 0.0
23.1863 	EXP 	Background_5: moddepth = 1.0
23.1863 	EXP 	Background_5: power = 1.0
23.1863 	EXP 	Background_5: beat = False
23.1863 	EXP 	Background_5: blendmode = 'avg'
23.1863 	EXP 	Background_2: interpolate = True
23.1863 	EXP 	Background_2: texRes = 128
23.1863 	EXP 	Background_2: mask = None
23.1863 	EXP 	Background_2: envelope = 'sin'
23.1863 	EXP 	Background_2: carrier = None
23.1863 	EXP 	Background_2: envsf = array([1., 1.])
23.1863 	EXP 	Background_2: envphase = array([0., 0.])
23.1863 	EXP 	Background_2: envori = 0.0
23.1863 	EXP 	Background_2: moddepth = 1.0
23.1863 	EXP 	Background_2: power = 1.0
23.1863 	EXP 	Background_2: beat = False
23.1863 	EXP 	Background_2: blendmode = 'avg'
23.1863 	EXP 	Background_8: interpolate = True
23.1863 	EXP 	Background_8: texRes = 128
23.1863 	EXP 	Background_8: mask = None
23.1863 	EXP 	Background_8: envelope = 'sin'
23.1863 	EXP 	Background_8: carrier = None
23.1863 	EXP 	Background_8: envsf = array([1., 1.])
23.1863 	EXP 	Background_8: envphase = array([0., 0.])
23.1863 	EXP 	Background_8: envori = 0.0
23.1863 	EXP 	Background_8: moddepth = 1.0
23.1863 	EXP 	Background_8: power = 1.0
23.1863 	EXP 	Background_8: beat = False
23.1863 	EXP 	Background_8: blendmode = 'avg'
23.1863 	EXP 	Background_4: interpolate = True
23.1863 	EXP 	Background_4: texRes = 128
23.1863 	EXP 	Background_4: mask = None
23.1863 	EXP 	Background_4: envelope = 'sin'
23.1863 	EXP 	Background_4: carrier = None
23.1863 	EXP 	Background_4: envsf = array([1., 1.])
23.1863 	EXP 	Background_4: envphase = array([0., 0.])
23.1863 	EXP 	Background_4: envori = 0.0
23.1863 	EXP 	Background_4: moddepth = 1.0
23.1863 	EXP 	Background_4: power = 1.0
23.1863 	EXP 	Background_4: beat = False
23.1863 	EXP 	Background_4: blendmode = 'avg'
23.1863 	EXP 	Background_6: interpolate = True
23.1863 	EXP 	Background_6: texRes = 128
23.1863 	EXP 	Background_6: mask = None
23.1863 	EXP 	Background_6: envelope = 'sin'
23.1863 	EXP 	Background_6: carrier = None
23.1863 	EXP 	Background_6: envsf = array([1., 1.])
23.1863 	EXP 	Background_6: envphase = array([0., 0.])
23.1863 	EXP 	Background_6: envori = 0.0
23.1863 	EXP 	Background_6: moddepth = 1.0
23.1863 	EXP 	Background_6: power = 1.0
23.1863 	EXP 	Background_6: beat = False
23.1863 	EXP 	Background_6: blendmode = 'avg'
23.1863 	EXP 	Background_1: autoDraw = True
23.1863 	EXP 	text_2: autoDraw = True
24.9160 	DATA 	Keypress: space
24.9226 	EXP 	Background_1: autoDraw = False
24.9226 	EXP 	text_2: autoDraw = False
24.9226 	EXP 	text: text = 'You will hear numbers read aloud, one number at a time.\n\nWhen the number heard matches the last number presented, press the N key.\n\nWhen the number heard does NOT match the last number presented, press the V key.\n\nPlease try to respond as accurately and as fast as possible.\n\nYou can start responding at the SECOND number you hear onwards. \n\nPress SPACEBAR to begin.'
24.9226 	EXP 	Background_2: autoDraw = True
24.9226 	EXP 	text: autoDraw = True
28.5616 	EXP 	Imported OneBackCond-6.xlsx as conditions, 25 conditions, 5 params
28.5621 	EXP 	Created sequence: sequential, trialTypes=25, nReps=1, seed=None
28.5625 	EXP 	New trial (rep=0, index=0): OrderedDict([('BlockNum', 1), ('TrialNum', 1), ('Stim', 'eight.wav'), ('Target', None), ('CorrAns', None)])
28.5658 	DATA 	Keypress: space
28.5718 	EXP 	Background_2: autoDraw = False
28.5718 	EXP 	text: autoDraw = False
28.5718 	EXP 	Background_3: autoDraw = True
28.5718 	EXP 	Fixation: autoDraw = True
29.0862 	EXP 	Fixation: autoDraw = False
31.0084 	EXP 	New trial (rep=0, index=1): OrderedDict([('BlockNum', 1), ('TrialNum', 2), ('Stim', 'two.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
31.0204 	EXP 	Background_3: autoDraw = False
31.0204 	EXP 	Fixation: autoDraw = False
31.0204 	EXP 	Background_3: autoDraw = True
31.0204 	EXP 	Fixation: autoDraw = True
31.5197 	EXP 	Fixation: autoDraw = False
32.3567 	DATA 	Keypress: v
33.5051 	EXP 	New trial (rep=0, index=2): OrderedDict([('BlockNum', 1), ('TrialNum', 3), ('Stim', 'two.wav'), ('Target', 'T'), ('CorrAns', 'n')])
33.5198 	EXP 	Background_3: autoDraw = False
33.5198 	EXP 	Fixation: autoDraw = False
33.5198 	EXP 	Background_3: autoDraw = True
33.5198 	EXP 	Fixation: autoDraw = True
34.0197 	EXP 	Fixation: autoDraw = False
35.0062 	DATA 	Keypress: n
36.0082 	EXP 	New trial (rep=0, index=3): OrderedDict([('BlockNum', 1), ('TrialNum', 4), ('Stim', 'four.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
36.0204 	EXP 	Background_3: autoDraw = False
36.0204 	EXP 	Fixation: autoDraw = False
36.0204 	EXP 	Background_3: autoDraw = True
36.0204 	EXP 	Fixation: autoDraw = True
36.5207 	EXP 	Fixation: autoDraw = False
37.4727 	DATA 	Keypress: v
38.5084 	EXP 	New trial (rep=0, index=4): OrderedDict([('BlockNum', 1), ('TrialNum', 5), ('Stim', 'four.wav'), ('Target', 'T'), ('CorrAns', 'n')])
38.5212 	EXP 	Background_3: autoDraw = False
38.5212 	EXP 	Fixation: autoDraw = False
38.5212 	EXP 	Background_3: autoDraw = True
38.5212 	EXP 	Fixation: autoDraw = True
39.0239 	EXP 	Fixation: autoDraw = False
39.8102 	DATA 	Keypress: n
40.9954 	EXP 	New trial (rep=0, index=5): OrderedDict([('BlockNum', 1), ('TrialNum', 6), ('Stim', 'four.wav'), ('Target', 'T'), ('CorrAns', 'n')])
41.0103 	EXP 	Background_3: autoDraw = False
41.0103 	EXP 	Fixation: autoDraw = False
41.0103 	EXP 	Background_3: autoDraw = True
41.0103 	EXP 	Fixation: autoDraw = True
41.5245 	EXP 	Fixation: autoDraw = False
42.2945 	DATA 	Keypress: n
43.4934 	EXP 	New trial (rep=0, index=6): OrderedDict([('BlockNum', 1), ('TrialNum', 7), ('Stim', 'one.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
43.5082 	EXP 	Background_3: autoDraw = False
43.5082 	EXP 	Fixation: autoDraw = False
43.5082 	EXP 	Background_3: autoDraw = True
43.5082 	EXP 	Fixation: autoDraw = True
44.0080 	EXP 	Fixation: autoDraw = False
44.7938 	DATA 	Keypress: v
45.9955 	EXP 	New trial (rep=0, index=7): OrderedDict([('BlockNum', 1), ('TrialNum', 8), ('Stim', 'nine.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
46.0086 	EXP 	Background_3: autoDraw = False
46.0086 	EXP 	Fixation: autoDraw = False
46.0086 	EXP 	Background_3: autoDraw = True
46.0086 	EXP 	Fixation: autoDraw = True
46.5085 	EXP 	Fixation: autoDraw = False
47.4788 	DATA 	Keypress: v
48.4962 	EXP 	New trial (rep=0, index=8): OrderedDict([('BlockNum', 1), ('TrialNum', 9), ('Stim', 'five.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
48.5089 	EXP 	Background_3: autoDraw = False
48.5089 	EXP 	Fixation: autoDraw = False
48.5089 	EXP 	Background_3: autoDraw = True
48.5089 	EXP 	Fixation: autoDraw = True
49.0087 	EXP 	Fixation: autoDraw = False
