17.0906 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000000001A0A4390>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000000001A2CF5C0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
17.9838 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='+', units='norm', win=Window(...), wrapWidth=1)
17.9933 	EXP 	Sound Stimulus set volume 1.000
17.9993 	EXP 	Created Background_4 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_4', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
18.0221 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
18.0314 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
18.0382 	EXP 	Created Background_5 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_5', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
18.0591 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
18.0721 	EXP 	Created BreakMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='BreakMsg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='Take a break!', units='norm', win=Window(...), wrapWidth=1)
18.0786 	EXP 	Created Background_2 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_2', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
18.1020 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
18.1107 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1.5)
18.1172 	EXP 	Created Background_7 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_7', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
18.1392 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
18.1439 	EXP 	Created Fixation_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='Fixation_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='+', units='norm', win=Window(...), wrapWidth=1)
18.1441 	EXP 	Sound Stimulus_2 set volume 1.000
18.1507 	EXP 	Created Background_4 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_4', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
18.1746 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
18.1827 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
18.1893 	EXP 	Created Background_5 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_5', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
18.2122 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
18.2209 	EXP 	Created BreakMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='BreakMsg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='Take a break!', units='norm', win=Window(...), wrapWidth=1)
18.2268 	EXP 	Created Background_2 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_2', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
18.2486 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
18.2563 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1.5)
18.2628 	EXP 	Created Background_8 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_8', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
18.2826 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
18.2873 	EXP 	Created Fixation_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='Fixation_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='+', units='norm', win=Window(...), wrapWidth=1)
18.2875 	EXP 	Sound Stimulus_3 set volume 1.000
18.2924 	EXP 	Created Background_4 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_4', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
18.3138 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
18.3218 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
18.3279 	EXP 	Created Background_6 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_6', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
18.3476 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
18.3718 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
18.4061 	EXP 	Background_1: interpolate = True
18.4061 	EXP 	Background_1: texRes = 128
18.4061 	EXP 	Background_1: mask = None
18.4061 	EXP 	Background_1: envelope = 'sin'
18.4061 	EXP 	Background_1: carrier = None
18.4061 	EXP 	Background_1: envsf = array([1., 1.])
18.4061 	EXP 	Background_1: envphase = array([0., 0.])
18.4061 	EXP 	Background_1: envori = 0.0
18.4061 	EXP 	Background_1: moddepth = 1.0
18.4061 	EXP 	Background_1: power = 1.0
18.4061 	EXP 	Background_1: beat = False
18.4061 	EXP 	Background_1: blendmode = 'avg'
18.4061 	EXP 	Background_2: interpolate = True
18.4061 	EXP 	Background_2: texRes = 128
18.4061 	EXP 	Background_2: mask = None
18.4061 	EXP 	Background_2: envelope = 'sin'
18.4061 	EXP 	Background_2: carrier = None
18.4061 	EXP 	Background_2: envsf = array([1., 1.])
18.4061 	EXP 	Background_2: envphase = array([0., 0.])
18.4061 	EXP 	Background_2: envori = 0.0
18.4061 	EXP 	Background_2: moddepth = 1.0
18.4061 	EXP 	Background_2: power = 1.0
18.4061 	EXP 	Background_2: beat = False
18.4061 	EXP 	Background_2: blendmode = 'avg'
18.4061 	EXP 	Background_3: interpolate = True
18.4061 	EXP 	Background_3: texRes = 128
18.4061 	EXP 	Background_3: mask = None
18.4061 	EXP 	Background_3: envelope = 'sin'
18.4061 	EXP 	Background_3: carrier = None
18.4061 	EXP 	Background_3: envsf = array([1., 1.])
18.4061 	EXP 	Background_3: envphase = array([0., 0.])
18.4061 	EXP 	Background_3: envori = 0.0
18.4061 	EXP 	Background_3: moddepth = 1.0
18.4061 	EXP 	Background_3: power = 1.0
18.4061 	EXP 	Background_3: beat = False
18.4061 	EXP 	Background_3: blendmode = 'avg'
18.4061 	EXP 	Background_4: interpolate = True
18.4061 	EXP 	Background_4: texRes = 128
18.4061 	EXP 	Background_4: mask = None
18.4061 	EXP 	Background_4: envelope = 'sin'
18.4061 	EXP 	Background_4: carrier = None
18.4061 	EXP 	Background_4: envsf = array([1., 1.])
18.4061 	EXP 	Background_4: envphase = array([0., 0.])
18.4061 	EXP 	Background_4: envori = 0.0
18.4061 	EXP 	Background_4: moddepth = 1.0
18.4061 	EXP 	Background_4: power = 1.0
18.4061 	EXP 	Background_4: beat = False
18.4061 	EXP 	Background_4: blendmode = 'avg'
18.4061 	EXP 	Background_5: interpolate = True
18.4061 	EXP 	Background_5: texRes = 128
18.4061 	EXP 	Background_5: mask = None
18.4061 	EXP 	Background_5: envelope = 'sin'
18.4061 	EXP 	Background_5: carrier = None
18.4061 	EXP 	Background_5: envsf = array([1., 1.])
18.4061 	EXP 	Background_5: envphase = array([0., 0.])
18.4061 	EXP 	Background_5: envori = 0.0
18.4061 	EXP 	Background_5: moddepth = 1.0
18.4061 	EXP 	Background_5: power = 1.0
18.4061 	EXP 	Background_5: beat = False
18.4061 	EXP 	Background_5: blendmode = 'avg'
18.4061 	EXP 	Background_2: interpolate = True
18.4061 	EXP 	Background_2: texRes = 128
18.4061 	EXP 	Background_2: mask = None
18.4061 	EXP 	Background_2: envelope = 'sin'
18.4061 	EXP 	Background_2: carrier = None
18.4061 	EXP 	Background_2: envsf = array([1., 1.])
18.4061 	EXP 	Background_2: envphase = array([0., 0.])
18.4061 	EXP 	Background_2: envori = 0.0
18.4061 	EXP 	Background_2: moddepth = 1.0
18.4061 	EXP 	Background_2: power = 1.0
18.4061 	EXP 	Background_2: beat = False
18.4061 	EXP 	Background_2: blendmode = 'avg'
18.4061 	EXP 	Background_7: interpolate = True
18.4061 	EXP 	Background_7: texRes = 128
18.4061 	EXP 	Background_7: mask = None
18.4061 	EXP 	Background_7: envelope = 'sin'
18.4061 	EXP 	Background_7: carrier = None
18.4061 	EXP 	Background_7: envsf = array([1., 1.])
18.4061 	EXP 	Background_7: envphase = array([0., 0.])
18.4061 	EXP 	Background_7: envori = 0.0
18.4061 	EXP 	Background_7: moddepth = 1.0
18.4061 	EXP 	Background_7: power = 1.0
18.4061 	EXP 	Background_7: beat = False
18.4061 	EXP 	Background_7: blendmode = 'avg'
18.4061 	EXP 	Background_4: interpolate = True
18.4061 	EXP 	Background_4: texRes = 128
18.4061 	EXP 	Background_4: mask = None
18.4061 	EXP 	Background_4: envelope = 'sin'
18.4061 	EXP 	Background_4: carrier = None
18.4061 	EXP 	Background_4: envsf = array([1., 1.])
18.4061 	EXP 	Background_4: envphase = array([0., 0.])
18.4061 	EXP 	Background_4: envori = 0.0
18.4061 	EXP 	Background_4: moddepth = 1.0
18.4061 	EXP 	Background_4: power = 1.0
18.4061 	EXP 	Background_4: beat = False
18.4061 	EXP 	Background_4: blendmode = 'avg'
18.4061 	EXP 	Background_5: interpolate = True
18.4061 	EXP 	Background_5: texRes = 128
18.4061 	EXP 	Background_5: mask = None
18.4061 	EXP 	Background_5: envelope = 'sin'
18.4061 	EXP 	Background_5: carrier = None
18.4061 	EXP 	Background_5: envsf = array([1., 1.])
18.4061 	EXP 	Background_5: envphase = array([0., 0.])
18.4061 	EXP 	Background_5: envori = 0.0
18.4061 	EXP 	Background_5: moddepth = 1.0
18.4061 	EXP 	Background_5: power = 1.0
18.4061 	EXP 	Background_5: beat = False
18.4061 	EXP 	Background_5: blendmode = 'avg'
18.4061 	EXP 	Background_2: interpolate = True
18.4061 	EXP 	Background_2: texRes = 128
18.4061 	EXP 	Background_2: mask = None
18.4061 	EXP 	Background_2: envelope = 'sin'
18.4061 	EXP 	Background_2: carrier = None
18.4061 	EXP 	Background_2: envsf = array([1., 1.])
18.4061 	EXP 	Background_2: envphase = array([0., 0.])
18.4061 	EXP 	Background_2: envori = 0.0
18.4061 	EXP 	Background_2: moddepth = 1.0
18.4061 	EXP 	Background_2: power = 1.0
18.4061 	EXP 	Background_2: beat = False
18.4061 	EXP 	Background_2: blendmode = 'avg'
18.4061 	EXP 	Background_8: interpolate = True
18.4061 	EXP 	Background_8: texRes = 128
18.4061 	EXP 	Background_8: mask = None
18.4061 	EXP 	Background_8: envelope = 'sin'
18.4061 	EXP 	Background_8: carrier = None
18.4061 	EXP 	Background_8: envsf = array([1., 1.])
18.4061 	EXP 	Background_8: envphase = array([0., 0.])
18.4061 	EXP 	Background_8: envori = 0.0
18.4061 	EXP 	Background_8: moddepth = 1.0
18.4061 	EXP 	Background_8: power = 1.0
18.4061 	EXP 	Background_8: beat = False
18.4061 	EXP 	Background_8: blendmode = 'avg'
18.4061 	EXP 	Background_4: interpolate = True
18.4061 	EXP 	Background_4: texRes = 128
18.4061 	EXP 	Background_4: mask = None
18.4061 	EXP 	Background_4: envelope = 'sin'
18.4061 	EXP 	Background_4: carrier = None
18.4061 	EXP 	Background_4: envsf = array([1., 1.])
18.4061 	EXP 	Background_4: envphase = array([0., 0.])
18.4061 	EXP 	Background_4: envori = 0.0
18.4061 	EXP 	Background_4: moddepth = 1.0
18.4061 	EXP 	Background_4: power = 1.0
18.4061 	EXP 	Background_4: beat = False
18.4061 	EXP 	Background_4: blendmode = 'avg'
18.4061 	EXP 	Background_6: interpolate = True
18.4061 	EXP 	Background_6: texRes = 128
18.4061 	EXP 	Background_6: mask = None
18.4061 	EXP 	Background_6: envelope = 'sin'
18.4061 	EXP 	Background_6: carrier = None
18.4061 	EXP 	Background_6: envsf = array([1., 1.])
18.4061 	EXP 	Background_6: envphase = array([0., 0.])
18.4061 	EXP 	Background_6: envori = 0.0
18.4061 	EXP 	Background_6: moddepth = 1.0
18.4061 	EXP 	Background_6: power = 1.0
18.4061 	EXP 	Background_6: beat = False
18.4061 	EXP 	Background_6: blendmode = 'avg'
18.4061 	EXP 	Background_1: autoDraw = True
18.4061 	EXP 	text_2: autoDraw = True
19.6473 	DATA 	Keypress: space
19.6552 	EXP 	Background_1: autoDraw = False
19.6552 	EXP 	text_2: autoDraw = False
19.6552 	EXP 	text: text = 'You will hear numbers read aloud, one number at a time.\n\nWhen the number heard matches the last number presented, press the N key.\n\nWhen the number heard does NOT match the last number presented, press the V key.\n\nPlease try to respond as accurately and as fast as possible.\n\nYou can start responding at the SECOND number you hear onwards. \n\nPress SPACEBAR to begin.'
19.6552 	EXP 	Background_2: autoDraw = True
19.6552 	EXP 	text: autoDraw = True
40.7515 	EXP 	Imported OneBackCond-2.xlsx as conditions, 25 conditions, 5 params
40.7520 	EXP 	Created sequence: sequential, trialTypes=25, nReps=1, seed=None
40.7526 	EXP 	New trial (rep=0, index=0): OrderedDict([('BlockNum', 1), ('TrialNum', 1), ('Stim', 'two.wav'), ('Target', None), ('CorrAns', None)])
40.7567 	DATA 	Keypress: space
40.7626 	EXP 	Background_2: autoDraw = False
40.7626 	EXP 	text: autoDraw = False
40.7626 	EXP 	Background_3: autoDraw = True
40.7626 	EXP 	Fixation: autoDraw = True
41.2782 	EXP 	Fixation: autoDraw = False
43.1474 	EXP 	New trial (rep=0, index=1): OrderedDict([('BlockNum', 1), ('TrialNum', 2), ('Stim', 'six.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
43.1614 	EXP 	Background_3: autoDraw = False
43.1614 	EXP 	Fixation: autoDraw = False
43.1614 	EXP 	Background_3: autoDraw = True
43.1614 	EXP 	Fixation: autoDraw = True
43.6614 	EXP 	Fixation: autoDraw = False
44.3148 	DATA 	Keypress: v
45.6493 	EXP 	New trial (rep=0, index=2): OrderedDict([('BlockNum', 1), ('TrialNum', 3), ('Stim', 'one.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
45.6784 	EXP 	Background_3: autoDraw = False
45.6784 	EXP 	Fixation: autoDraw = False
45.6784 	EXP 	Background_3: autoDraw = True
45.6784 	EXP 	Fixation: autoDraw = True
46.1782 	EXP 	Fixation: autoDraw = False
46.8312 	DATA 	Keypress: v
48.1495 	EXP 	New trial (rep=0, index=3): OrderedDict([('BlockNum', 1), ('TrialNum', 4), ('Stim', 'four.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
48.1627 	EXP 	Background_3: autoDraw = False
48.1627 	EXP 	Fixation: autoDraw = False
48.1627 	EXP 	Background_3: autoDraw = True
48.1627 	EXP 	Fixation: autoDraw = True
48.6624 	EXP 	Fixation: autoDraw = False
49.3146 	DATA 	Keypress: v
50.6485 	EXP 	New trial (rep=0, index=4): OrderedDict([('BlockNum', 1), ('TrialNum', 5), ('Stim', 'two.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
50.6623 	EXP 	Background_3: autoDraw = False
50.6623 	EXP 	Fixation: autoDraw = False
50.6623 	EXP 	Background_3: autoDraw = True
50.6623 	EXP 	Fixation: autoDraw = True
51.1625 	EXP 	Fixation: autoDraw = False
51.6654 	DATA 	Keypress: v
53.1497 	EXP 	New trial (rep=0, index=5): OrderedDict([('BlockNum', 1), ('TrialNum', 6), ('Stim', 'two.wav'), ('Target', 'T'), ('CorrAns', 'n')])
53.1628 	EXP 	Background_3: autoDraw = False
53.1628 	EXP 	Fixation: autoDraw = False
53.1628 	EXP 	Background_3: autoDraw = True
53.1628 	EXP 	Fixation: autoDraw = True
53.6626 	EXP 	Fixation: autoDraw = False
54.1327 	DATA 	Keypress: n
55.6348 	EXP 	New trial (rep=0, index=6): OrderedDict([('BlockNum', 1), ('TrialNum', 7), ('Stim', 'two.wav'), ('Target', 'T'), ('CorrAns', 'n')])
55.6482 	EXP 	Background_3: autoDraw = False
55.6482 	EXP 	Fixation: autoDraw = False
55.6482 	EXP 	Background_3: autoDraw = True
55.6482 	EXP 	Fixation: autoDraw = True
56.1483 	EXP 	Fixation: autoDraw = False
56.5846 	DATA 	Keypress: n
58.1355 	EXP 	New trial (rep=0, index=7): OrderedDict([('BlockNum', 1), ('TrialNum', 8), ('Stim', 'five.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
58.1493 	EXP 	Background_3: autoDraw = False
58.1493 	EXP 	Fixation: autoDraw = False
58.1493 	EXP 	Background_3: autoDraw = True
58.1493 	EXP 	Fixation: autoDraw = True
58.6489 	EXP 	Fixation: autoDraw = False
59.3193 	DATA 	Keypress: v
60.6354 	EXP 	New trial (rep=0, index=8): OrderedDict([('BlockNum', 1), ('TrialNum', 9), ('Stim', 'eight.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
60.6486 	EXP 	Background_3: autoDraw = False
60.6486 	EXP 	Fixation: autoDraw = False
60.6486 	EXP 	Background_3: autoDraw = True
60.6486 	EXP 	Fixation: autoDraw = True
61.1489 	EXP 	Fixation: autoDraw = False
