12.2477 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000000001A043390>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000000001B4FF588>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.0580 	EXP 	Created Background_5 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_5', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
13.0747 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
13.0841 	EXP 	Created BreakMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='BreakMsg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='Take a break!', units='norm', win=Window(...), wrapWidth=1)
13.0882 	EXP 	Created Background_2 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_2', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
13.1053 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
13.1114 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1.5)
13.1159 	EXP 	Created Background_7 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_7', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
13.1323 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
13.1372 	EXP 	Created Fixation_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='Fixation_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='+', units='norm', win=Window(...), wrapWidth=1)
13.1374 	EXP 	Sound Stimulus_2 set volume 1.000
13.1410 	EXP 	Created Background_4 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_4', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
13.1586 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
13.1658 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
13.1700 	EXP 	Created Background_5 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_5', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
13.1882 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
13.1960 	EXP 	Created BreakMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='BreakMsg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='Take a break!', units='norm', win=Window(...), wrapWidth=1)
13.2008 	EXP 	Created Background_2 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_2', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
13.2178 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
13.2254 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1.5)
13.2302 	EXP 	Created Background_8 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_8', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
13.2476 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
13.2524 	EXP 	Created Fixation_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='Fixation_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='+', units='norm', win=Window(...), wrapWidth=1)
13.2526 	EXP 	Sound Stimulus_3 set volume 1.000
13.2568 	EXP 	Created Background_4 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_4', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
13.2741 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
13.2825 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
13.2870 	EXP 	Created Background_6 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_6', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
13.3042 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
13.3285 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
13.3639 	EXP 	Background_1: interpolate = True
13.3639 	EXP 	Background_1: texRes = 128
13.3639 	EXP 	Background_1: mask = None
13.3639 	EXP 	Background_1: envelope = 'sin'
13.3639 	EXP 	Background_1: carrier = None
13.3639 	EXP 	Background_1: envsf = array([1., 1.])
13.3639 	EXP 	Background_1: envphase = array([0., 0.])
13.3639 	EXP 	Background_1: envori = 0.0
13.3639 	EXP 	Background_1: moddepth = 1.0
13.3639 	EXP 	Background_1: power = 1.0
13.3639 	EXP 	Background_1: beat = False
13.3639 	EXP 	Background_1: blendmode = 'avg'
13.3639 	EXP 	Background_2: interpolate = True
13.3639 	EXP 	Background_2: texRes = 128
13.3639 	EXP 	Background_2: mask = None
13.3639 	EXP 	Background_2: envelope = 'sin'
13.3639 	EXP 	Background_2: carrier = None
13.3639 	EXP 	Background_2: envsf = array([1., 1.])
13.3639 	EXP 	Background_2: envphase = array([0., 0.])
13.3639 	EXP 	Background_2: envori = 0.0
13.3639 	EXP 	Background_2: moddepth = 1.0
13.3639 	EXP 	Background_2: power = 1.0
13.3639 	EXP 	Background_2: beat = False
13.3639 	EXP 	Background_2: blendmode = 'avg'
13.3639 	EXP 	Background_3: interpolate = True
13.3639 	EXP 	Background_3: texRes = 128
13.3639 	EXP 	Background_3: mask = None
13.3639 	EXP 	Background_3: envelope = 'sin'
13.3639 	EXP 	Background_3: carrier = None
13.3639 	EXP 	Background_3: envsf = array([1., 1.])
13.3639 	EXP 	Background_3: envphase = array([0., 0.])
13.3639 	EXP 	Background_3: envori = 0.0
13.3639 	EXP 	Background_3: moddepth = 1.0
13.3639 	EXP 	Background_3: power = 1.0
13.3639 	EXP 	Background_3: beat = False
13.3639 	EXP 	Background_3: blendmode = 'avg'
13.3639 	EXP 	Background_4: interpolate = True
13.3639 	EXP 	Background_4: texRes = 128
13.3639 	EXP 	Background_4: mask = None
13.3639 	EXP 	Background_4: envelope = 'sin'
13.3639 	EXP 	Background_4: carrier = None
13.3639 	EXP 	Background_4: envsf = array([1., 1.])
13.3639 	EXP 	Background_4: envphase = array([0., 0.])
13.3639 	EXP 	Background_4: envori = 0.0
13.3639 	EXP 	Background_4: moddepth = 1.0
13.3639 	EXP 	Background_4: power = 1.0
13.3639 	EXP 	Background_4: beat = False
13.3639 	EXP 	Background_4: blendmode = 'avg'
13.3639 	EXP 	Background_5: interpolate = True
13.3639 	EXP 	Background_5: texRes = 128
13.3639 	EXP 	Background_5: mask = None
13.3639 	EXP 	Background_5: envelope = 'sin'
13.3639 	EXP 	Background_5: carrier = None
13.3639 	EXP 	Background_5: envsf = array([1., 1.])
13.3639 	EXP 	Background_5: envphase = array([0., 0.])
13.3639 	EXP 	Background_5: envori = 0.0
13.3639 	EXP 	Background_5: moddepth = 1.0
13.3639 	EXP 	Background_5: power = 1.0
13.3639 	EXP 	Background_5: beat = False
13.3639 	EXP 	Background_5: blendmode = 'avg'
13.3639 	EXP 	Background_2: interpolate = True
13.3639 	EXP 	Background_2: texRes = 128
13.3639 	EXP 	Background_2: mask = None
13.3639 	EXP 	Background_2: envelope = 'sin'
13.3639 	EXP 	Background_2: carrier = None
13.3639 	EXP 	Background_2: envsf = array([1., 1.])
13.3639 	EXP 	Background_2: envphase = array([0., 0.])
13.3639 	EXP 	Background_2: envori = 0.0
13.3639 	EXP 	Background_2: moddepth = 1.0
13.3639 	EXP 	Background_2: power = 1.0
13.3639 	EXP 	Background_2: beat = False
13.3639 	EXP 	Background_2: blendmode = 'avg'
13.3639 	EXP 	Background_7: interpolate = True
13.3639 	EXP 	Background_7: texRes = 128
13.3639 	EXP 	Background_7: mask = None
13.3639 	EXP 	Background_7: envelope = 'sin'
13.3639 	EXP 	Background_7: carrier = None
13.3639 	EXP 	Background_7: envsf = array([1., 1.])
13.3639 	EXP 	Background_7: envphase = array([0., 0.])
13.3639 	EXP 	Background_7: envori = 0.0
13.3639 	EXP 	Background_7: moddepth = 1.0
13.3639 	EXP 	Background_7: power = 1.0
13.3639 	EXP 	Background_7: beat = False
13.3639 	EXP 	Background_7: blendmode = 'avg'
13.3639 	EXP 	Background_4: interpolate = True
13.3639 	EXP 	Background_4: texRes = 128
13.3639 	EXP 	Background_4: mask = None
13.3639 	EXP 	Background_4: envelope = 'sin'
13.3639 	EXP 	Background_4: carrier = None
13.3639 	EXP 	Background_4: envsf = array([1., 1.])
13.3639 	EXP 	Background_4: envphase = array([0., 0.])
13.3639 	EXP 	Background_4: envori = 0.0
13.3639 	EXP 	Background_4: moddepth = 1.0
13.3639 	EXP 	Background_4: power = 1.0
13.3639 	EXP 	Background_4: beat = False
13.3639 	EXP 	Background_4: blendmode = 'avg'
13.3639 	EXP 	Background_5: interpolate = True
13.3639 	EXP 	Background_5: texRes = 128
13.3639 	EXP 	Background_5: mask = None
13.3639 	EXP 	Background_5: envelope = 'sin'
13.3639 	EXP 	Background_5: carrier = None
13.3639 	EXP 	Background_5: envsf = array([1., 1.])
13.3639 	EXP 	Background_5: envphase = array([0., 0.])
13.3639 	EXP 	Background_5: envori = 0.0
13.3639 	EXP 	Background_5: moddepth = 1.0
13.3639 	EXP 	Background_5: power = 1.0
13.3639 	EXP 	Background_5: beat = False
13.3639 	EXP 	Background_5: blendmode = 'avg'
13.3639 	EXP 	Background_2: interpolate = True
13.3639 	EXP 	Background_2: texRes = 128
13.3639 	EXP 	Background_2: mask = None
13.3639 	EXP 	Background_2: envelope = 'sin'
13.3639 	EXP 	Background_2: carrier = None
13.3639 	EXP 	Background_2: envsf = array([1., 1.])
13.3639 	EXP 	Background_2: envphase = array([0., 0.])
13.3639 	EXP 	Background_2: envori = 0.0
13.3639 	EXP 	Background_2: moddepth = 1.0
13.3639 	EXP 	Background_2: power = 1.0
13.3639 	EXP 	Background_2: beat = False
13.3639 	EXP 	Background_2: blendmode = 'avg'
13.3639 	EXP 	Background_8: interpolate = True
13.3639 	EXP 	Background_8: texRes = 128
13.3639 	EXP 	Background_8: mask = None
13.3639 	EXP 	Background_8: envelope = 'sin'
13.3639 	EXP 	Background_8: carrier = None
13.3639 	EXP 	Background_8: envsf = array([1., 1.])
13.3639 	EXP 	Background_8: envphase = array([0., 0.])
13.3639 	EXP 	Background_8: envori = 0.0
13.3639 	EXP 	Background_8: moddepth = 1.0
13.3639 	EXP 	Background_8: power = 1.0
13.3639 	EXP 	Background_8: beat = False
13.3639 	EXP 	Background_8: blendmode = 'avg'
13.3639 	EXP 	Background_4: interpolate = True
13.3639 	EXP 	Background_4: texRes = 128
13.3639 	EXP 	Background_4: mask = None
13.3639 	EXP 	Background_4: envelope = 'sin'
13.3639 	EXP 	Background_4: carrier = None
13.3639 	EXP 	Background_4: envsf = array([1., 1.])
13.3639 	EXP 	Background_4: envphase = array([0., 0.])
13.3639 	EXP 	Background_4: envori = 0.0
13.3639 	EXP 	Background_4: moddepth = 1.0
13.3639 	EXP 	Background_4: power = 1.0
13.3639 	EXP 	Background_4: beat = False
13.3639 	EXP 	Background_4: blendmode = 'avg'
13.3639 	EXP 	Background_6: interpolate = True
13.3639 	EXP 	Background_6: texRes = 128
13.3639 	EXP 	Background_6: mask = None
13.3639 	EXP 	Background_6: envelope = 'sin'
13.3639 	EXP 	Background_6: carrier = None
13.3639 	EXP 	Background_6: envsf = array([1., 1.])
13.3639 	EXP 	Background_6: envphase = array([0., 0.])
13.3639 	EXP 	Background_6: envori = 0.0
13.3639 	EXP 	Background_6: moddepth = 1.0
13.3639 	EXP 	Background_6: power = 1.0
13.3639 	EXP 	Background_6: beat = False
13.3639 	EXP 	Background_6: blendmode = 'avg'
13.3639 	EXP 	Background_1: autoDraw = True
13.3639 	EXP 	text_2: autoDraw = True
14.8101 	DATA 	Keypress: space
14.8165 	EXP 	Background_1: autoDraw = False
14.8165 	EXP 	text_2: autoDraw = False
14.8165 	EXP 	text: text = 'You will hear numbers read aloud, one number at a time.\n\nWhen the number heard matches the last number presented, press the N key.\n\nWhen the number heard does NOT match the last number presented, press the V key.\n\nPlease try to respond as accurately and as fast as possible.\n\nYou can start responding at the SECOND number you hear onwards. \n\nPress SPACEBAR to begin.'
14.8165 	EXP 	Background_2: autoDraw = True
14.8165 	EXP 	text: autoDraw = True
18.7264 	EXP 	Imported OneBackCond-6.xlsx as conditions, 25 conditions, 5 params
18.7269 	EXP 	Created sequence: sequential, trialTypes=25, nReps=1, seed=None
18.7275 	EXP 	New trial (rep=0, index=0): OrderedDict([('BlockNum', 1), ('TrialNum', 1), ('Stim', 'eight.wav'), ('Target', None), ('CorrAns', None)])
18.7316 	DATA 	Keypress: space
18.7470 	EXP 	Background_2: autoDraw = False
18.7470 	EXP 	text: autoDraw = False
18.7470 	EXP 	Background_3: autoDraw = True
18.7470 	EXP 	Fixation: autoDraw = True
19.2471 	EXP 	Fixation: autoDraw = False
21.1695 	EXP 	New trial (rep=0, index=1): OrderedDict([('BlockNum', 1), ('TrialNum', 2), ('Stim', 'two.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
21.1814 	EXP 	Background_3: autoDraw = False
21.1814 	EXP 	Fixation: autoDraw = False
21.1814 	EXP 	Background_3: autoDraw = True
21.1814 	EXP 	Fixation: autoDraw = True
21.6809 	EXP 	Fixation: autoDraw = False
22.4185 	DATA 	Keypress: v
23.6699 	EXP 	New trial (rep=0, index=2): OrderedDict([('BlockNum', 1), ('TrialNum', 3), ('Stim', 'two.wav'), ('Target', 'T'), ('CorrAns', 'n')])
23.6820 	EXP 	Background_3: autoDraw = False
23.6820 	EXP 	Fixation: autoDraw = False
23.6820 	EXP 	Background_3: autoDraw = True
23.6820 	EXP 	Fixation: autoDraw = True
24.1816 	EXP 	Fixation: autoDraw = False
25.0527 	DATA 	Keypress: n
26.1529 	EXP 	New trial (rep=0, index=3): OrderedDict([('BlockNum', 1), ('TrialNum', 4), ('Stim', 'four.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
26.1653 	EXP 	Background_3: autoDraw = False
26.1653 	EXP 	Fixation: autoDraw = False
26.1653 	EXP 	Background_3: autoDraw = True
26.1653 	EXP 	Fixation: autoDraw = True
26.6653 	EXP 	Fixation: autoDraw = False
27.6199 	DATA 	Keypress: v
28.6525 	EXP 	New trial (rep=0, index=4): OrderedDict([('BlockNum', 1), ('TrialNum', 5), ('Stim', 'four.wav'), ('Target', 'T'), ('CorrAns', 'n')])
28.6657 	EXP 	Background_3: autoDraw = False
28.6657 	EXP 	Fixation: autoDraw = False
28.6657 	EXP 	Background_3: autoDraw = True
28.6657 	EXP 	Fixation: autoDraw = True
29.1658 	EXP 	Fixation: autoDraw = False
30.0353 	DATA 	Keypress: n
31.1532 	EXP 	New trial (rep=0, index=5): OrderedDict([('BlockNum', 1), ('TrialNum', 6), ('Stim', 'four.wav'), ('Target', 'T'), ('CorrAns', 'n')])
31.1660 	EXP 	Background_3: autoDraw = False
31.1660 	EXP 	Fixation: autoDraw = False
31.1660 	EXP 	Background_3: autoDraw = True
31.1660 	EXP 	Fixation: autoDraw = True
31.6658 	EXP 	Fixation: autoDraw = False
32.6850 	DATA 	Keypress: n
33.6504 	EXP 	New trial (rep=0, index=6): OrderedDict([('BlockNum', 1), ('TrialNum', 7), ('Stim', 'one.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
33.6659 	EXP 	Background_3: autoDraw = False
33.6659 	EXP 	Fixation: autoDraw = False
33.6659 	EXP 	Background_3: autoDraw = True
33.6659 	EXP 	Fixation: autoDraw = True
34.1732 	EXP 	Fixation: autoDraw = False
34.9916 	DATA 	Keypress: v
36.1602 	EXP 	New trial (rep=0, index=7): OrderedDict([('BlockNum', 1), ('TrialNum', 8), ('Stim', 'nine.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
36.1733 	EXP 	Background_3: autoDraw = False
36.1733 	EXP 	Fixation: autoDraw = False
36.1733 	EXP 	Background_3: autoDraw = True
36.1733 	EXP 	Fixation: autoDraw = True
36.6732 	EXP 	Fixation: autoDraw = False
37.7596 	DATA 	Keypress: v
38.6577 	EXP 	New trial (rep=0, index=8): OrderedDict([('BlockNum', 1), ('TrialNum', 9), ('Stim', 'five.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
38.6730 	EXP 	Background_3: autoDraw = False
38.6730 	EXP 	Fixation: autoDraw = False
38.6730 	EXP 	Background_3: autoDraw = True
38.6730 	EXP 	Fixation: autoDraw = True
39.1733 	EXP 	Fixation: autoDraw = False
