13.4676 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000000001B0E3390>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000000001B3CE5C0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.4957 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
14.5011 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
14.5046 	EXP 	Created Background_6 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_6', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
14.5176 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
14.5352 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
14.5678 	EXP 	Background_1: interpolate = True
14.5678 	EXP 	Background_1: texRes = 128
14.5678 	EXP 	Background_1: mask = None
14.5678 	EXP 	Background_1: envelope = 'sin'
14.5678 	EXP 	Background_1: carrier = None
14.5678 	EXP 	Background_1: envsf = array([1., 1.])
14.5678 	EXP 	Background_1: envphase = array([0., 0.])
14.5678 	EXP 	Background_1: envori = 0.0
14.5678 	EXP 	Background_1: moddepth = 1.0
14.5678 	EXP 	Background_1: power = 1.0
14.5678 	EXP 	Background_1: beat = False
14.5678 	EXP 	Background_1: blendmode = 'avg'
14.5678 	EXP 	Background_2: interpolate = True
14.5678 	EXP 	Background_2: texRes = 128
14.5678 	EXP 	Background_2: mask = None
14.5678 	EXP 	Background_2: envelope = 'sin'
14.5678 	EXP 	Background_2: carrier = None
14.5678 	EXP 	Background_2: envsf = array([1., 1.])
14.5678 	EXP 	Background_2: envphase = array([0., 0.])
14.5678 	EXP 	Background_2: envori = 0.0
14.5678 	EXP 	Background_2: moddepth = 1.0
14.5678 	EXP 	Background_2: power = 1.0
14.5678 	EXP 	Background_2: beat = False
14.5678 	EXP 	Background_2: blendmode = 'avg'
14.5678 	EXP 	Background_3: interpolate = True
14.5678 	EXP 	Background_3: texRes = 128
14.5678 	EXP 	Background_3: mask = None
14.5678 	EXP 	Background_3: envelope = 'sin'
14.5678 	EXP 	Background_3: carrier = None
14.5678 	EXP 	Background_3: envsf = array([1., 1.])
14.5678 	EXP 	Background_3: envphase = array([0., 0.])
14.5678 	EXP 	Background_3: envori = 0.0
14.5678 	EXP 	Background_3: moddepth = 1.0
14.5678 	EXP 	Background_3: power = 1.0
14.5678 	EXP 	Background_3: beat = False
14.5678 	EXP 	Background_3: blendmode = 'avg'
14.5678 	EXP 	Background_4: interpolate = True
14.5678 	EXP 	Background_4: texRes = 128
14.5678 	EXP 	Background_4: mask = None
14.5678 	EXP 	Background_4: envelope = 'sin'
14.5678 	EXP 	Background_4: carrier = None
14.5678 	EXP 	Background_4: envsf = array([1., 1.])
14.5678 	EXP 	Background_4: envphase = array([0., 0.])
14.5678 	EXP 	Background_4: envori = 0.0
14.5678 	EXP 	Background_4: moddepth = 1.0
14.5678 	EXP 	Background_4: power = 1.0
14.5678 	EXP 	Background_4: beat = False
14.5678 	EXP 	Background_4: blendmode = 'avg'
14.5678 	EXP 	Background_5: interpolate = True
14.5678 	EXP 	Background_5: texRes = 128
14.5678 	EXP 	Background_5: mask = None
14.5678 	EXP 	Background_5: envelope = 'sin'
14.5678 	EXP 	Background_5: carrier = None
14.5678 	EXP 	Background_5: envsf = array([1., 1.])
14.5678 	EXP 	Background_5: envphase = array([0., 0.])
14.5678 	EXP 	Background_5: envori = 0.0
14.5678 	EXP 	Background_5: moddepth = 1.0
14.5678 	EXP 	Background_5: power = 1.0
14.5678 	EXP 	Background_5: beat = False
14.5678 	EXP 	Background_5: blendmode = 'avg'
14.5678 	EXP 	Background_2: interpolate = True
14.5678 	EXP 	Background_2: texRes = 128
14.5678 	EXP 	Background_2: mask = None
14.5678 	EXP 	Background_2: envelope = 'sin'
14.5678 	EXP 	Background_2: carrier = None
14.5678 	EXP 	Background_2: envsf = array([1., 1.])
14.5678 	EXP 	Background_2: envphase = array([0., 0.])
14.5678 	EXP 	Background_2: envori = 0.0
14.5678 	EXP 	Background_2: moddepth = 1.0
14.5678 	EXP 	Background_2: power = 1.0
14.5678 	EXP 	Background_2: beat = False
14.5678 	EXP 	Background_2: blendmode = 'avg'
14.5678 	EXP 	Background_7: interpolate = True
14.5678 	EXP 	Background_7: texRes = 128
14.5678 	EXP 	Background_7: mask = None
14.5678 	EXP 	Background_7: envelope = 'sin'
14.5678 	EXP 	Background_7: carrier = None
14.5678 	EXP 	Background_7: envsf = array([1., 1.])
14.5678 	EXP 	Background_7: envphase = array([0., 0.])
14.5678 	EXP 	Background_7: envori = 0.0
14.5678 	EXP 	Background_7: moddepth = 1.0
14.5678 	EXP 	Background_7: power = 1.0
14.5678 	EXP 	Background_7: beat = False
14.5678 	EXP 	Background_7: blendmode = 'avg'
14.5678 	EXP 	Background_4: interpolate = True
14.5678 	EXP 	Background_4: texRes = 128
14.5678 	EXP 	Background_4: mask = None
14.5678 	EXP 	Background_4: envelope = 'sin'
14.5678 	EXP 	Background_4: carrier = None
14.5678 	EXP 	Background_4: envsf = array([1., 1.])
14.5678 	EXP 	Background_4: envphase = array([0., 0.])
14.5678 	EXP 	Background_4: envori = 0.0
14.5678 	EXP 	Background_4: moddepth = 1.0
14.5678 	EXP 	Background_4: power = 1.0
14.5678 	EXP 	Background_4: beat = False
14.5678 	EXP 	Background_4: blendmode = 'avg'
14.5678 	EXP 	Background_5: interpolate = True
14.5678 	EXP 	Background_5: texRes = 128
14.5678 	EXP 	Background_5: mask = None
14.5678 	EXP 	Background_5: envelope = 'sin'
14.5678 	EXP 	Background_5: carrier = None
14.5678 	EXP 	Background_5: envsf = array([1., 1.])
14.5678 	EXP 	Background_5: envphase = array([0., 0.])
14.5678 	EXP 	Background_5: envori = 0.0
14.5678 	EXP 	Background_5: moddepth = 1.0
14.5678 	EXP 	Background_5: power = 1.0
14.5678 	EXP 	Background_5: beat = False
14.5678 	EXP 	Background_5: blendmode = 'avg'
14.5678 	EXP 	Background_2: interpolate = True
14.5678 	EXP 	Background_2: texRes = 128
14.5678 	EXP 	Background_2: mask = None
14.5678 	EXP 	Background_2: envelope = 'sin'
14.5678 	EXP 	Background_2: carrier = None
14.5678 	EXP 	Background_2: envsf = array([1., 1.])
14.5678 	EXP 	Background_2: envphase = array([0., 0.])
14.5678 	EXP 	Background_2: envori = 0.0
14.5678 	EXP 	Background_2: moddepth = 1.0
14.5678 	EXP 	Background_2: power = 1.0
14.5678 	EXP 	Background_2: beat = False
14.5678 	EXP 	Background_2: blendmode = 'avg'
14.5678 	EXP 	Background_8: interpolate = True
14.5678 	EXP 	Background_8: texRes = 128
14.5678 	EXP 	Background_8: mask = None
14.5678 	EXP 	Background_8: envelope = 'sin'
14.5678 	EXP 	Background_8: carrier = None
14.5678 	EXP 	Background_8: envsf = array([1., 1.])
14.5678 	EXP 	Background_8: envphase = array([0., 0.])
14.5678 	EXP 	Background_8: envori = 0.0
14.5678 	EXP 	Background_8: moddepth = 1.0
14.5678 	EXP 	Background_8: power = 1.0
14.5678 	EXP 	Background_8: beat = False
14.5678 	EXP 	Background_8: blendmode = 'avg'
14.5678 	EXP 	Background_4: interpolate = True
14.5678 	EXP 	Background_4: texRes = 128
14.5678 	EXP 	Background_4: mask = None
14.5678 	EXP 	Background_4: envelope = 'sin'
14.5678 	EXP 	Background_4: carrier = None
14.5678 	EXP 	Background_4: envsf = array([1., 1.])
14.5678 	EXP 	Background_4: envphase = array([0., 0.])
14.5678 	EXP 	Background_4: envori = 0.0
14.5678 	EXP 	Background_4: moddepth = 1.0
14.5678 	EXP 	Background_4: power = 1.0
14.5678 	EXP 	Background_4: beat = False
14.5678 	EXP 	Background_4: blendmode = 'avg'
14.5678 	EXP 	Background_6: interpolate = True
14.5678 	EXP 	Background_6: texRes = 128
14.5678 	EXP 	Background_6: mask = None
14.5678 	EXP 	Background_6: envelope = 'sin'
14.5678 	EXP 	Background_6: carrier = None
14.5678 	EXP 	Background_6: envsf = array([1., 1.])
14.5678 	EXP 	Background_6: envphase = array([0., 0.])
14.5678 	EXP 	Background_6: envori = 0.0
14.5678 	EXP 	Background_6: moddepth = 1.0
14.5678 	EXP 	Background_6: power = 1.0
14.5678 	EXP 	Background_6: beat = False
14.5678 	EXP 	Background_6: blendmode = 'avg'
14.5678 	EXP 	Background_1: autoDraw = True
14.5678 	EXP 	text_2: autoDraw = True
16.6105 	DATA 	Keypress: space
16.6172 	EXP 	Background_1: autoDraw = False
16.6172 	EXP 	text_2: autoDraw = False
16.6172 	EXP 	text: text = 'You will hear numbers read aloud, one number at a time.\n\nWhen the number heard matches the last number presented, press the N key.\n\nWhen the number heard does NOT match the last number presented, press the V key.\n\nPlease try to respond as accurately and as fast as possible.\n\nYou can start responding at the SECOND number you hear onwards. \n\nPress SPACEBAR to begin.'
16.6172 	EXP 	Background_2: autoDraw = True
16.6172 	EXP 	text: autoDraw = True
22.5254 	EXP 	Imported OneBackCond-6.xlsx as conditions, 25 conditions, 5 params
22.5259 	EXP 	Created sequence: sequential, trialTypes=25, nReps=1, seed=None
22.5264 	EXP 	New trial (rep=0, index=0): OrderedDict([('BlockNum', 1), ('TrialNum', 1), ('Stim', 'eight.wav'), ('Target', None), ('CorrAns', None)])
22.5301 	DATA 	Keypress: space
22.5361 	EXP 	Background_2: autoDraw = False
22.5361 	EXP 	text: autoDraw = False
22.5361 	EXP 	Background_3: autoDraw = True
22.5361 	EXP 	Fixation: autoDraw = True
23.0506 	EXP 	Fixation: autoDraw = False
24.9225 	EXP 	New trial (rep=0, index=1): OrderedDict([('BlockNum', 1), ('TrialNum', 2), ('Stim', 'two.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
24.9347 	EXP 	Background_3: autoDraw = False
24.9347 	EXP 	Fixation: autoDraw = False
24.9347 	EXP 	Background_3: autoDraw = True
24.9347 	EXP 	Fixation: autoDraw = True
25.4350 	EXP 	Fixation: autoDraw = False
26.1538 	DATA 	Keypress: v
27.4203 	EXP 	New trial (rep=0, index=2): OrderedDict([('BlockNum', 1), ('TrialNum', 3), ('Stim', 'two.wav'), ('Target', 'T'), ('CorrAns', 'n')])
27.4345 	EXP 	Background_3: autoDraw = False
27.4345 	EXP 	Fixation: autoDraw = False
27.4345 	EXP 	Background_3: autoDraw = True
27.4345 	EXP 	Fixation: autoDraw = True
27.9347 	EXP 	Fixation: autoDraw = False
28.5201 	DATA 	Keypress: n
29.9220 	EXP 	New trial (rep=0, index=3): OrderedDict([('BlockNum', 1), ('TrialNum', 4), ('Stim', 'four.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
29.9351 	EXP 	Background_3: autoDraw = False
29.9351 	EXP 	Fixation: autoDraw = False
29.9351 	EXP 	Background_3: autoDraw = True
29.9351 	EXP 	Fixation: autoDraw = True
30.4348 	EXP 	Fixation: autoDraw = False
31.1553 	DATA 	Keypress: v
32.4224 	EXP 	New trial (rep=0, index=4): OrderedDict([('BlockNum', 1), ('TrialNum', 5), ('Stim', 'four.wav'), ('Target', 'T'), ('CorrAns', 'n')])
32.4353 	EXP 	Background_3: autoDraw = False
32.4353 	EXP 	Fixation: autoDraw = False
32.4353 	EXP 	Background_3: autoDraw = True
32.4353 	EXP 	Fixation: autoDraw = True
32.9354 	EXP 	Fixation: autoDraw = False
33.6390 	DATA 	Keypress: n
34.9236 	EXP 	New trial (rep=0, index=5): OrderedDict([('BlockNum', 1), ('TrialNum', 6), ('Stim', 'four.wav'), ('Target', 'T'), ('CorrAns', 'n')])
34.9361 	EXP 	Background_3: autoDraw = False
34.9361 	EXP 	Fixation: autoDraw = False
34.9361 	EXP 	Background_3: autoDraw = True
34.9361 	EXP 	Fixation: autoDraw = True
35.4365 	EXP 	Fixation: autoDraw = False
36.2230 	DATA 	Keypress: n
37.4060 	EXP 	New trial (rep=0, index=6): OrderedDict([('BlockNum', 1), ('TrialNum', 7), ('Stim', 'one.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
37.4197 	EXP 	Background_3: autoDraw = False
37.4197 	EXP 	Fixation: autoDraw = False
37.4197 	EXP 	Background_3: autoDraw = True
37.4197 	EXP 	Fixation: autoDraw = True
37.9196 	EXP 	Fixation: autoDraw = False
38.5895 	DATA 	Keypress: v
39.9057 	EXP 	New trial (rep=0, index=7): OrderedDict([('BlockNum', 1), ('TrialNum', 8), ('Stim', 'nine.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
39.9206 	EXP 	Background_3: autoDraw = False
39.9206 	EXP 	Fixation: autoDraw = False
39.9206 	EXP 	Background_3: autoDraw = True
39.9206 	EXP 	Fixation: autoDraw = True
40.4208 	EXP 	Fixation: autoDraw = False
41.1569 	DATA 	Keypress: v
42.4133 	EXP 	New trial (rep=0, index=8): OrderedDict([('BlockNum', 1), ('TrialNum', 9), ('Stim', 'five.wav'), ('Target', 'NT'), ('CorrAns', 'v')])
42.4275 	EXP 	Background_3: autoDraw = False
42.4275 	EXP 	Fixation: autoDraw = False
42.4275 	EXP 	Background_3: autoDraw = True
42.4275 	EXP 	Fixation: autoDraw = True
42.9280 	EXP 	Fixation: autoDraw = False
