15.0292 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([1., 1., 1.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000000001CBEC400>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000000001CC9F630>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1366,  768]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.8083 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
15.8134 	EXP 	Created Fixation = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='Fixation', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='+', units='norm', win=Window(...), wrapWidth=1)
15.8237 	EXP 	Sound Stimulus set volume 1.000
15.8283 	EXP 	Created Background_4 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_4', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
15.8439 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
15.8506 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
15.8547 	EXP 	Created Background_5 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_5', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
15.8711 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
15.8785 	EXP 	Created BreakMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='BreakMsg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='Take a break!', units='norm', win=Window(...), wrapWidth=1)
15.8833 	EXP 	Created Background_2 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_2', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
15.8980 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
15.9063 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1.5)
15.9113 	EXP 	Created Background_7 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_7', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
15.9263 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
15.9300 	EXP 	Created Fixation_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='Fixation_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='+', units='norm', win=Window(...), wrapWidth=1)
15.9302 	EXP 	Sound Stimulus_2 set volume 1.000
15.9346 	EXP 	Created Background_4 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_4', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
15.9508 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
15.9563 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
15.9606 	EXP 	Created Background_5 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_5', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
15.9768 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
15.9823 	EXP 	Created BreakMsg = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='BreakMsg', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='Take a break!', units='norm', win=Window(...), wrapWidth=1)
15.9866 	EXP 	Created Background_2 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_2', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
16.0019 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
16.0076 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1.5)
16.0127 	EXP 	Created Background_8 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_8', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
16.0266 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
16.0298 	EXP 	Created Fixation_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='Fixation_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='+', units='norm', win=Window(...), wrapWidth=1)
16.0300 	EXP 	Sound Stimulus_3 set volume 1.000
16.0346 	EXP 	Created Background_4 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_4', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
16.0506 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
16.0562 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
16.0602 	EXP 	Created Background_6 = EnvelopeGrating(__class__=type(...), autoDraw=False, autoLog=True, blendmode='avg', color=array([-1., -1., -1.]), colorSpace='rgb', contrast=0.5, depth=0.0, interpolate=True, mask='none', maskParams=None, name='Background_6', opacity=1.0, ori=0.0, phase=array([0., 0.]), pos=array([0., 0.]), rgbPedestal=array([0., 0., 0.]), sf=array([1., 1.]), size=array([20., 20.]), tex='sin', texRes=128, units='norm', win=Window(...))
16.0730 	WARNING 	Envelope grating in use with no gamma set. Unless you have hardware gamma correction the image will be distorted.
16.0915 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([1., 1., 1.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
16.1293 	EXP 	Background_1: interpolate = True
16.1293 	EXP 	Background_1: texRes = 128
16.1293 	EXP 	Background_1: mask = None
16.1293 	EXP 	Background_1: envelope = 'sin'
16.1293 	EXP 	Background_1: carrier = None
16.1293 	EXP 	Background_1: envsf = array([1., 1.])
16.1293 	EXP 	Background_1: envphase = array([0., 0.])
16.1293 	EXP 	Background_1: envori = 0.0
16.1293 	EXP 	Background_1: moddepth = 1.0
16.1293 	EXP 	Background_1: power = 1.0
16.1293 	EXP 	Background_1: beat = False
16.1293 	EXP 	Background_1: blendmode = 'avg'
16.1293 	EXP 	Background_2: interpolate = True
16.1293 	EXP 	Background_2: texRes = 128
16.1293 	EXP 	Background_2: mask = None
16.1293 	EXP 	Background_2: envelope = 'sin'
16.1293 	EXP 	Background_2: carrier = None
16.1293 	EXP 	Background_2: envsf = array([1., 1.])
16.1293 	EXP 	Background_2: envphase = array([0., 0.])
16.1293 	EXP 	Background_2: envori = 0.0
16.1293 	EXP 	Background_2: moddepth = 1.0
16.1293 	EXP 	Background_2: power = 1.0
16.1293 	EXP 	Background_2: beat = False
16.1293 	EXP 	Background_2: blendmode = 'avg'
16.1293 	EXP 	Background_3: interpolate = True
16.1293 	EXP 	Background_3: texRes = 128
16.1293 	EXP 	Background_3: mask = None
16.1293 	EXP 	Background_3: envelope = 'sin'
16.1293 	EXP 	Background_3: carrier = None
16.1293 	EXP 	Background_3: envsf = array([1., 1.])
16.1293 	EXP 	Background_3: envphase = array([0., 0.])
16.1293 	EXP 	Background_3: envori = 0.0
16.1293 	EXP 	Background_3: moddepth = 1.0
16.1293 	EXP 	Background_3: power = 1.0
16.1293 	EXP 	Background_3: beat = False
16.1293 	EXP 	Background_3: blendmode = 'avg'
16.1293 	EXP 	Background_4: interpolate = True
16.1293 	EXP 	Background_4: texRes = 128
16.1293 	EXP 	Background_4: mask = None
16.1293 	EXP 	Background_4: envelope = 'sin'
16.1293 	EXP 	Background_4: carrier = None
16.1293 	EXP 	Background_4: envsf = array([1., 1.])
16.1293 	EXP 	Background_4: envphase = array([0., 0.])
16.1293 	EXP 	Background_4: envori = 0.0
16.1293 	EXP 	Background_4: moddepth = 1.0
16.1293 	EXP 	Background_4: power = 1.0
16.1293 	EXP 	Background_4: beat = False
16.1293 	EXP 	Background_4: blendmode = 'avg'
16.1293 	EXP 	Background_5: interpolate = True
16.1293 	EXP 	Background_5: texRes = 128
16.1293 	EXP 	Background_5: mask = None
16.1293 	EXP 	Background_5: envelope = 'sin'
16.1293 	EXP 	Background_5: carrier = None
16.1293 	EXP 	Background_5: envsf = array([1., 1.])
16.1293 	EXP 	Background_5: envphase = array([0., 0.])
16.1293 	EXP 	Background_5: envori = 0.0
16.1293 	EXP 	Background_5: moddepth = 1.0
16.1293 	EXP 	Background_5: power = 1.0
16.1293 	EXP 	Background_5: beat = False
16.1293 	EXP 	Background_5: blendmode = 'avg'
16.1293 	EXP 	Background_2: interpolate = True
16.1293 	EXP 	Background_2: texRes = 128
16.1293 	EXP 	Background_2: mask = None
16.1293 	EXP 	Background_2: envelope = 'sin'
16.1293 	EXP 	Background_2: carrier = None
16.1293 	EXP 	Background_2: envsf = array([1., 1.])
16.1293 	EXP 	Background_2: envphase = array([0., 0.])
16.1293 	EXP 	Background_2: envori = 0.0
16.1293 	EXP 	Background_2: moddepth = 1.0
16.1293 	EXP 	Background_2: power = 1.0
16.1293 	EXP 	Background_2: beat = False
16.1293 	EXP 	Background_2: blendmode = 'avg'
16.1293 	EXP 	Background_7: interpolate = True
16.1293 	EXP 	Background_7: texRes = 128
16.1293 	EXP 	Background_7: mask = None
16.1293 	EXP 	Background_7: envelope = 'sin'
16.1293 	EXP 	Background_7: carrier = None
16.1293 	EXP 	Background_7: envsf = array([1., 1.])
16.1293 	EXP 	Background_7: envphase = array([0., 0.])
16.1293 	EXP 	Background_7: envori = 0.0
16.1293 	EXP 	Background_7: moddepth = 1.0
16.1293 	EXP 	Background_7: power = 1.0
16.1293 	EXP 	Background_7: beat = False
16.1293 	EXP 	Background_7: blendmode = 'avg'
16.1293 	EXP 	Background_4: interpolate = True
16.1293 	EXP 	Background_4: texRes = 128
16.1293 	EXP 	Background_4: mask = None
16.1293 	EXP 	Background_4: envelope = 'sin'
16.1293 	EXP 	Background_4: carrier = None
16.1293 	EXP 	Background_4: envsf = array([1., 1.])
16.1293 	EXP 	Background_4: envphase = array([0., 0.])
16.1293 	EXP 	Background_4: envori = 0.0
16.1293 	EXP 	Background_4: moddepth = 1.0
16.1293 	EXP 	Background_4: power = 1.0
16.1293 	EXP 	Background_4: beat = False
16.1293 	EXP 	Background_4: blendmode = 'avg'
16.1293 	EXP 	Background_5: interpolate = True
16.1293 	EXP 	Background_5: texRes = 128
16.1293 	EXP 	Background_5: mask = None
16.1293 	EXP 	Background_5: envelope = 'sin'
16.1293 	EXP 	Background_5: carrier = None
16.1293 	EXP 	Background_5: envsf = array([1., 1.])
16.1293 	EXP 	Background_5: envphase = array([0., 0.])
16.1293 	EXP 	Background_5: envori = 0.0
16.1293 	EXP 	Background_5: moddepth = 1.0
16.1293 	EXP 	Background_5: power = 1.0
16.1293 	EXP 	Background_5: beat = False
16.1293 	EXP 	Background_5: blendmode = 'avg'
16.1293 	EXP 	Background_2: interpolate = True
16.1293 	EXP 	Background_2: texRes = 128
16.1293 	EXP 	Background_2: mask = None
16.1293 	EXP 	Background_2: envelope = 'sin'
16.1293 	EXP 	Background_2: carrier = None
16.1293 	EXP 	Background_2: envsf = array([1., 1.])
16.1293 	EXP 	Background_2: envphase = array([0., 0.])
16.1293 	EXP 	Background_2: envori = 0.0
16.1293 	EXP 	Background_2: moddepth = 1.0
16.1293 	EXP 	Background_2: power = 1.0
16.1293 	EXP 	Background_2: beat = False
16.1293 	EXP 	Background_2: blendmode = 'avg'
16.1293 	EXP 	Background_8: interpolate = True
16.1293 	EXP 	Background_8: texRes = 128
16.1293 	EXP 	Background_8: mask = None
16.1293 	EXP 	Background_8: envelope = 'sin'
16.1293 	EXP 	Background_8: carrier = None
16.1293 	EXP 	Background_8: envsf = array([1., 1.])
16.1293 	EXP 	Background_8: envphase = array([0., 0.])
16.1293 	EXP 	Background_8: envori = 0.0
16.1293 	EXP 	Background_8: moddepth = 1.0
16.1293 	EXP 	Background_8: power = 1.0
16.1293 	EXP 	Background_8: beat = False
16.1293 	EXP 	Background_8: blendmode = 'avg'
16.1293 	EXP 	Background_4: interpolate = True
16.1293 	EXP 	Background_4: texRes = 128
16.1293 	EXP 	Background_4: mask = None
16.1293 	EXP 	Background_4: envelope = 'sin'
16.1293 	EXP 	Background_4: carrier = None
16.1293 	EXP 	Background_4: envsf = array([1., 1.])
16.1293 	EXP 	Background_4: envphase = array([0., 0.])
16.1293 	EXP 	Background_4: envori = 0.0
16.1293 	EXP 	Background_4: moddepth = 1.0
16.1293 	EXP 	Background_4: power = 1.0
16.1293 	EXP 	Background_4: beat = False
16.1293 	EXP 	Background_4: blendmode = 'avg'
16.1293 	EXP 	Background_6: interpolate = True
16.1293 	EXP 	Background_6: texRes = 128
16.1293 	EXP 	Background_6: mask = None
16.1293 	EXP 	Background_6: envelope = 'sin'
16.1293 	EXP 	Background_6: carrier = None
16.1293 	EXP 	Background_6: envsf = array([1., 1.])
16.1293 	EXP 	Background_6: envphase = array([0., 0.])
16.1293 	EXP 	Background_6: envori = 0.0
16.1293 	EXP 	Background_6: moddepth = 1.0
16.1293 	EXP 	Background_6: power = 1.0
16.1293 	EXP 	Background_6: beat = False
16.1293 	EXP 	Background_6: blendmode = 'avg'
16.1293 	EXP 	Background_1: autoDraw = True
16.1293 	EXP 	text_2: autoDraw = True
19.4705 	DATA 	Keypress: space
19.4789 	EXP 	Background_1: autoDraw = False
19.4789 	EXP 	text_2: autoDraw = False
19.4789 	EXP 	text: text = 'You will hear numbers read aloud, one number at a time.\n\nWhen the number heard matches the number presented three numbers back, press the V key. For example, if the fourth number is the same as the first number, press the V key at the fourth number.\n\nWhen the number heard does NOT match the number presented three numbers back, press the N key.\n\nPlease try to respond as accurately and as fast as possible.\n\nYou can start responding at the FOURTH number you hear onwards. \n\nPress SPACEBAR to begin.'
19.4789 	EXP 	Background_2: autoDraw = True
19.4789 	EXP 	text: autoDraw = True
26.0164 	DATA 	Keypress: space
26.1068 	EXP 	Imported ThreeBackCond.xlsx as conditions, 27 conditions, 5 params
26.1072 	EXP 	Created sequence: sequential, trialTypes=27, nReps=1, seed=None
26.1076 	EXP 	New trial (rep=0, index=0): OrderedDict([('BlockNum', 1), ('TrialNum', 1), ('Stim', 'nine.wav'), ('Target', None), ('CorrAns', None)])
26.1172 	EXP 	Background_2: autoDraw = False
26.1172 	EXP 	text: autoDraw = False
26.1172 	EXP 	Background_3: autoDraw = True
26.1172 	EXP 	Fixation: autoDraw = True
26.6299 	EXP 	Fixation: autoDraw = False
28.5507 	EXP 	New trial (rep=0, index=1): OrderedDict([('BlockNum', 1), ('TrialNum', 2), ('Stim', 'seven.wav'), ('Target', None), ('CorrAns', None)])
28.5634 	EXP 	Background_3: autoDraw = False
28.5634 	EXP 	Fixation: autoDraw = False
28.5634 	EXP 	Background_3: autoDraw = True
28.5634 	EXP 	Fixation: autoDraw = True
29.0638 	EXP 	Fixation: autoDraw = False
31.0517 	EXP 	New trial (rep=0, index=2): OrderedDict([('BlockNum', 1), ('TrialNum', 3), ('Stim', 'three.wav'), ('Target', None), ('CorrAns', None)])
31.0644 	EXP 	Background_3: autoDraw = False
31.0644 	EXP 	Fixation: autoDraw = False
31.0644 	EXP 	Background_3: autoDraw = True
31.0644 	EXP 	Fixation: autoDraw = True
31.5644 	EXP 	Fixation: autoDraw = False
33.5504 	EXP 	New trial (rep=0, index=3): OrderedDict([('BlockNum', 1), ('TrialNum', 4), ('Stim', 'five.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
33.5644 	EXP 	Background_3: autoDraw = False
33.5644 	EXP 	Fixation: autoDraw = False
33.5644 	EXP 	Background_3: autoDraw = True
33.5644 	EXP 	Fixation: autoDraw = True
34.0643 	EXP 	Fixation: autoDraw = False
34.8188 	DATA 	Keypress: n
36.0360 	EXP 	New trial (rep=0, index=4): OrderedDict([('BlockNum', 1), ('TrialNum', 5), ('Stim', 'two.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
36.0490 	EXP 	Background_3: autoDraw = False
36.0490 	EXP 	Fixation: autoDraw = False
36.0490 	EXP 	Background_3: autoDraw = True
36.0490 	EXP 	Fixation: autoDraw = True
36.5484 	EXP 	Fixation: autoDraw = False
37.2851 	DATA 	Keypress: n
38.5495 	EXP 	New trial (rep=0, index=5): OrderedDict([('BlockNum', 1), ('TrialNum', 6), ('Stim', 'six.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
38.5647 	EXP 	Background_3: autoDraw = False
38.5647 	EXP 	Fixation: autoDraw = False
38.5647 	EXP 	Background_3: autoDraw = True
38.5647 	EXP 	Fixation: autoDraw = True
39.0654 	EXP 	Fixation: autoDraw = False
39.7851 	DATA 	Keypress: n
41.0367 	EXP 	New trial (rep=0, index=6): OrderedDict([('BlockNum', 1), ('TrialNum', 7), ('Stim', 'seven.wav'), ('Target', 'NT'), ('CorrAns', 'n')])
41.0492 	EXP 	Background_3: autoDraw = False
41.0492 	EXP 	Fixation: autoDraw = False
41.0492 	EXP 	Background_3: autoDraw = True
41.0492 	EXP 	Fixation: autoDraw = True
41.5490 	EXP 	Fixation: autoDraw = False
42.4853 	DATA 	Keypress: v
43.5350 	EXP 	New trial (rep=0, index=7): OrderedDict([('BlockNum', 1), ('TrialNum', 8), ('Stim', 'two.wav'), ('Target', 'T'), ('CorrAns', 'v')])
43.5490 	EXP 	Background_3: autoDraw = False
43.5490 	EXP 	Fixation: autoDraw = False
43.5490 	EXP 	Background_3: autoDraw = True
43.5490 	EXP 	Fixation: autoDraw = True
44.0487 	EXP 	Fixation: autoDraw = False
45.2028 	DATA 	Keypress: n
46.0381 	EXP 	New trial (rep=0, index=8): OrderedDict([('BlockNum', 1), ('TrialNum', 9), ('Stim', 'six.wav'), ('Target', 'T'), ('CorrAns', 'v')])
46.0518 	EXP 	Background_3: autoDraw = False
46.0518 	EXP 	Fixation: autoDraw = False
46.0518 	EXP 	Background_3: autoDraw = True
46.0518 	EXP 	Fixation: autoDraw = True
46.5664 	EXP 	Fixation: autoDraw = False
